isClosed,active_days,first_funding_days,founded_year,first_milestone_at,milestones,funding_total_usd,category_web,lng,relationships,lat,funding_rounds,country_USA,category_network_hosting,country_code_generalized,category_other,category_public_relations,country_other,category_games_video,category_analytics,category_education,category_travel,category_semiconductor,country_FRA,country_ESP,category_social,category_biotech,category_finance,category_health,category_music,target
0,4015.0,5655.0,2007,2007,1.0,267835.75,0,-0.7108664937655489,3.0768620752761633,51.999634045824365,1.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5997.222200708664,2009,2010,2.5006242680704176,400000.0,0,-0.1277583,2.9987514638591644,51.5073509,1.0,0,0,0.06883952060800935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2009,1.2054844555092514,267835.75,0,-95.4852171719321,3.589031088981497,31.189608424592407,1.2054844555092514,0,0,0.5689825270566581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6062.5480093172055,2010,2011,2.0,3000000.0,0,-88.16603264543814,5.2929135227333015,39.79451902797629,1.707086477266698,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6247.196383816577,2011,2011,1.0,267835.75,0,-85.10447903533195,3.0502260114639737,41.478435117405475,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5705.103128475754,2009,2010,1.145803670735807,450729.01835367904,0,-117.70511559046082,1.583214682943228,33.542022876410776,1.0729018353679036,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2008,1.597126717367363,3000000.0,0,-103.20566768728851,5.7913801521020885,38.433428888006745,1.597126717367363,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2007,2.4094190119041135,500000.0,0,6.290556991757935,3.818838023808227,52.21252395721844,1.0,0,0,0.5181039019081831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5705.520283136708,2009,2010,1.4647686461120957,471514.2351541593,0,-121.19145667719029,5.161921615280239,36.611324777070095,2.767615676943952,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6031.048680577482,2009,2010,1.2810044989087137,550143.7991002182,0,-23.459019793701884,5.437991002182573,40.499952703576525,1.0,0,0,0.2090553854017788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6013.35330351041,2009,2010,2.8034827432968847,1348093.7826099799,1,-98.38699450937821,2.1965172567031153,40.47358728141916,1.1965172567031153,0,0,0.5746273275913011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5958.150736643583,2010,2009,2.8584561072637076,267835.75,0,-111.35506780208854,3.787684160895562,50.65037530678503,1.0,0,0,0.039023677287342885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5733.184820043821,2006,2007,1.0,3175693.838328346,0,44.264368520670686,2.0,38.20534370757561,2.0,0,0,0.33523952825885955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5846.600560895507,2008,2008,2.093888997867503,3400000.0,0,-78.55146241841877,5.281666993602508,40.436943901948744,1.093888997867503,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6121.56444707022,2010,2011,3.0,1000000.0,0,-122.38923023646026,4.0,37.70679240836807,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2008,3.0,3400000.0,0,-122.28773022272252,5.523563013656208,37.61625401980245,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5738.588868235872,2008,2009,1.7739710021840003,500000.0,0,-74.0059728,2.4520579956319994,40.7127753,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2009,1.640476042175844,346797.6197891208,0,-88.27671355831352,3.0,34.422112454597084,1.359523957824156,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2008,2.0,3400000.0,0,-123.10416060546724,6.0,49.24749052762042,2.0,0,0,0.05288164125203698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6531.912672598915,2011,2011,1.3965069039566214,267835.75,0,-111.96059798817791,2.0,38.994732813114034,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2009,1.6421859158864511,500000.0,0,-72.11339137524823,5.926557747659354,41.770652782978345,1.6421859158864511,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5997.116069236551,2010,2008,2.0,1200000.0,0,-43.19674646674679,6.704365108018943,46.67103165861367,1.0,0,0,0.2905364308855297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6232.0,2010,2010,1.8770793215346124,267835.75,0,-118.21198779625558,4.877079321534612,33.98255677582552,1.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5931.451568511773,2010,2010,1.8886590802653986,267835.75,0,-118.69888954633598,4.665977240796196,35.561346275962066,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6002.658081437105,2010,2010,1.4969160492201636,1300000.0,0,-122.37601251675568,2.9938320984403273,42.66025031637721,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6230.184463671899,2009,2012,2.0,3400000.0,0,-73.9719344093692,6.449349742039642,40.69372450809037,1.8986994840792841,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2010,2.0,3400000.0,0,-122.0965547548597,6.414135211546481,37.403671112520364,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2009,2009,1.0,492495.67725578806,0,-82.20989175623856,3.0,34.57552467747237,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6656.846725813205,2012,2012,1.071775806226513,267835.75,0,-122.09497228976126,1.928224193773487,37.311768133446435,1.928224193773487,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6416.670886465692,2010,2010,2.6826172212234023,1500000.0,0,-88.83859217367196,4.682617221223403,42.94661013100399,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6194.885274871139,2010,2011,1.2419316803155296,2787903.4159842236,1,-122.3525465512875,3.725795040946589,37.69435509740447,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5969.298073251929,2009,2011,2.0,2000000.0,1,-122.22632031824136,3.0,44.63978339386581,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6495.256322186599,2007,2012,2.0,3400000.0,0,-122.14340210524335,6.822534794384197,37.455063978736426,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5705.970788036345,2008,2008,1.8039585075525202,1300000.0,0,-83.49701636142854,8.41187552265756,40.13683562478744,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5692.589918737737,2007,2008,2.447499032592111,2296922.1016538315,0,-122.37572539318751,3.7899961303684435,42.09461504666064,1.4474990325921109,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2009,2009,3.0,3400000.0,0,-122.38519137765401,3.520169892310751,37.68037422696177,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5807.857124038661,2009,2010,1.8571240386605883,3400000.0,0,-118.65685194409555,4.571372115981765,36.4167868967489,2.8571240386605883,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6026.964269337503,2010,2010,1.2246538495968644,267835.75,0,-79.3831843,3.6739615487905932,43.653226,1.0,0,0,0.039023677287342885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5716.609929361404,2009,2009,1.2714093804467144,526357.0469022336,0,-105.10335270839516,5.728590619553286,35.93583409184941,1.2714093804467144,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5966.046264080549,2010,2011,1.5033045771820535,267835.75,0,-94.0003144060542,1.4966954228179465,39.29734990613674,1.0,0,0,0.3856668830638854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5885.167340420232,2008,2008,1.7157259070724833,267835.75,0,-73.11221851997982,1.8528222787825501,41.07620201753184,1.2842740929275167,0,0,0.5109090275948512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6524.636323548308,2010,2011,1.0,1537515.006012489,0,-84.99759316580456,1.6691418149984658,32.02474050674747,2.0,0,0,0.607850042789158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2009,1.7408846062165269,378080.42581089126,0,-44.2380926276186,1.7408846062165269,46.474543363696455,2.3704423031082635,0,0,0.30203083886104803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2008,1.0543320348229037,3000000.0,0,-122.38734445351166,5.108664069645807,37.6366363351283,1.0543320348229037,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6022.262192892864,2008,2008,2.2513547658738,650051.77908177,0,-122.25628600294199,2.5027095317476,45.138020229311735,1.2513547658738,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2009,1.3175867952611167,267835.75,0,-119.28835864560334,3.682413204738883,35.150728702117924,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6200.948008500269,2010,2010,1.0,289761.37925636594,0,13.414596335000637,1.9998653069955146,52.5205428173092,1.0,0,0,0.018998953650350044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6483.422907291015,2008,2012,2.0,3400000.0,0,-122.24789875706935,6.51112913923723,37.576162724817536,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5891.3807266851545,2009,2010,1.9531480914723969,773828.7022868099,0,-76.2552725503557,1.0468519085276031,40.54121692628432,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6380.305117517045,2011,2011,1.2761695578208996,267835.75,0,-73.98890140640025,1.552339115641799,40.703220689425024,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2009,1.0,2000000.0,0,34.84508328305416,2.2930235125442837,32.155630698646235,2.0,0,0,0.019877228880444315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2008,1.9373103783781342,1500000.0,0,3.196384402928377,5.68655189189067,47.46546438670285,1.0,0,0,0.06158745415060399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2009,1.3213230152879953,3400000.0,0,-122.4194155,6.0,37.7749295,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6296.885402320242,2011,2012,1.996180077341417,267835.75,0,-115.16658124378137,2.9961800773414167,36.17479992083018,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2008,1.0,500000.0,0,-121.32295957337149,3.5063522615961955,44.26076487338698,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6175.349501559055,2010,2010,2.0,974449.8338530184,0,-77.53585070083238,3.2227121684562143,41.01470972674064,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6206.813735584535,2009,2011,1.6837298502706932,1300000.0,0,-122.59517919768969,4.051189550812079,43.07255911084846,1.3162701497293068,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5800.9053805967,2008,2010,2.1018923880660134,1100000.0,0,-106.11289238965304,8.286753283537905,39.60704598395282,2.1018923880660134,0,0,0.6281022358784976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6659.0,2010,2010,1.0,267835.75,0,-11.738921819651207,2.0,41.9826680428771,1.0,0,0,0.3078539673941226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6307.753644835791,2010,2011,1.2703932863845255,1277081.573145538,0,-122.32868113909035,4.081573145538102,37.669779553656014,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6334.671179078692,2011,2011,2.8427119021605547,1500000.0,0,-75.20917613316186,4.685423804321109,39.08003180851669,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6404.226258307616,2011,2012,1.0,267835.75,0,-85.02193717074175,4.193435423096002,36.89276428237429,1.3133479175851432,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2007,1.7889324717760071,3400000.0,0,-97.7430608,9.0,30.267153,1.2110675282239929,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6110.0,2011,2011,2.0,3000000.0,0,3.95339796501014,4.108127855189265,51.24331600380744,2.0,0,0,0.09245516967549039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5728.037552874628,2007,2010,1.0,3321690.304796246,0,-120.39102558652701,1.5661825804234706,35.93003296826565,1.4338174195765294,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6446.260795986039,2011,2011,2.090056856145608,267835.75,0,-68.1842442509509,7.819886287708784,40.754452857831865,1.0,0,0,0.6374447505803007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2008,2.377318053963193,3400000.0,0,-122.31512629915679,5.0,37.64926519366797,1.6226819460368072,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6045.503997722986,2010,2007,2.0,1200000.0,0,-4.520668276672865,6.071843167019784,51.01406057788687,1.0,0,0,0.09145195267131012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6085.0,2011,2011,1.0,267835.75,0,-122.40811875900712,3.7321314264232814,38.61518401678215,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2009,2009,2.0,1091705.0716201353,0,-83.13775769900397,2.0,40.976116702274254,2.0,0,0,0.4867218834907923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6214.753624341266,2009,2012,1.5061859595430713,3400000.0,0,-102.89973014107157,4.518557878629214,39.92579874166001,2.493814040456929,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2011,1.387648805455647,2000000.0,0,-104.33278139373606,4.162946416366941,31.41143366154263,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6659.0,2012,2012,1.0,267835.75,0,-112.98329423591557,2.734576242502798,35.81206084287181,1.632711878748601,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5797.944863187149,2009,2010,1.7038570916343312,500000.0,0,-88.34327052517266,2.0,39.84275310045813,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2009,1.995636730349691,267835.75,0,-95.91983790902701,2.0,36.751658364779644,1.995636730349691,0,0,0.07158617398185929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2009,1.1669530887471988,267835.75,0,81.1296009806441,1.0,33.20304848481551,1.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6157.450941746161,2011,2011,1.2869539493656812,1500000.0,0,-110.39111064123361,2.286953949365681,35.33913904735894,1.7130460506343188,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2008,1.0,2469474.265342406,0,-27.871793326984253,1.6663854135782064,45.940757926889596,2.0,0,0,0.24777858473943537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.475334928198,2006,2010,1.0339524948713228,267835.75,0,-118.04985220341285,4.135809979485291,34.12148449737317,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5753.654529063511,2009,2009,2.761037790250783,2600000.0,1,-117.1610838,6.522075580501566,32.715738,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6083.966226862358,2011,2010,1.098454584537324,267835.75,0,-122.28260661669222,1.147681876805986,46.70298417558027,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6213.949189969304,2010,2010,1.297459498465193,2230304.6927674892,0,-107.95701392614023,5.702540501534807,45.55569202016519,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2008,2.2980522086394433,3400000.0,0,-122.33703506174089,5.0,37.67566437431625,1.7019477913605567,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6177.948284300258,2011,2011,1.0,267835.75,0,-1.118296200423173,2.1053649222508564,54.25108583817049,1.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6473.8577782432685,2011,2011,2.2181761366550643,650044.944284151,0,-95.22006249822219,5.563647726689871,40.98289674507751,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2008,2.0,500000.0,0,-122.4194155,5.932447664427748,37.7749295,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2008,2.0,3400000.0,0,-122.24517576515893,5.9518139876067035,37.49917537685032,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5696.879142079683,2008,2011,2.0,3400000.0,1,-122.24253600857317,6.0,37.5617968034715,2.3600504659009784,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2009,1.0864003690314277,267835.75,0,-77.7855462358182,3.086400369031428,38.815022034873344,1.043200184515714,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2009,2009,1.5004011457102013,267835.75,1,-71.07917215678503,2.5012034371306036,42.37382861275658,2.5004011457102013,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5662.941792095724,2007,2010,2.0,3000000.0,0,55.01617014029016,8.13454172796059,45.87070085817648,1.0,0,0,0.4342185220668976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2009,1.457699605159294,500000.0,0,-32.592904741365786,4.2884980257964695,47.32064976503391,1.457699605159294,0,0,0.3569588131278981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2009,2008,1.0,384093.00493157184,0,-26.76917572932261,1.0,53.46594048932707,2.0,0,0,0.2003300047194154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5788.834079776663,2009,2009,1.6312928291352047,355662.06538451364,0,-111.39690394163337,2.0,39.02803857781118,1.6312928291352047,0,0,0.4732941909483507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5845.823640089383,2008,2010,1.6301867440128235,1343887.1885830755,1,30.59022176037154,3.0,52.80206773789364,1.6301867440128235,0,0,0.04673288194990423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6154.0893284794465,2010,2011,1.0,1347905.799192501,0,72.18435977038762,2.895289959625055,54.10609638570025,1.0,0,0,0.0451485348149839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5682.89188457785,2008,2010,2.0,2061621.618574104,1,-121.50636901023746,7.070270514071673,36.90203549322185,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5673.08836261098,2009,2010,1.0,325000.0,0,-94.1703862482745,4.583495568096121,39.4891495040498,1.583495568096121,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2008,2.822179886816423,3400000.0,0,-89.48545303791732,3.711280452734307,39.90388012449526,1.1778201131835768,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2009,1.0,267835.75,0,-119.4805204894385,2.299303997760209,34.36566932692519,1.1496519988801046,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5718.040475624108,2009,2009,2.576011890602684,871981.2046610911,0,-57.81848949607741,2.423988109397316,42.43922068682485,1.211994054698658,0,0,0.5550008042917287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2008,2.6573534821701283,1000000.0,0,34.7817676,6.0,32.0852999,1.6573534821701286,0,0,0.019877228880444315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5864.504123747296,2007,2009,1.4722818041629817,1750000.0,0,-92.4674910093797,1.9445636083259634,37.07511314313009,1.4722818041629817,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2009,1.2396865241570298,1000000.0,0,-123.03668878375258,7.640470213764456,47.90359685659017,1.1198432620785148,0,0,0.11803755557383533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2008,1.215740679176454,3400000.0,0,-73.08867681175371,2.0787033958822705,44.8455531048291,3.0,0,0,0.18126369537634968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2007,1.322186799689956,3400000.0,0,-121.01041027246015,7.0,36.43187197658749,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6025.2819965934295,2010,2011,1.6077521222527227,2560496.112053573,0,-122.4194155,8.0,37.7749295,1.6077521222527227,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2009,2.704698522428167,2000000.0,0,-87.14252352362568,6.704698522428167,38.73622771883742,1.7046985224281672,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2007,1.1366009036511726,267835.75,0,-122.641366052102,5.136600903651173,44.4646602715708,1.8633990963488274,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6047.295055329454,2010,2012,1.6516397604772766,3400000.0,0,-119.3127435821673,6.5614783233409355,34.94733767344022,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5924.588072218301,2007,2008,2.2614025418676693,643751.4336391953,0,-109.60307842696719,3.0456101674706773,45.80715849962701,1.2614025418676693,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5676.215552343336,2009,2010,1.0,325000.0,0,-89.28657912184015,4.68437265623665,39.78551083375968,1.6843726562366501,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5829.749635690047,2008,2010,2.355167395977686,1869776.695849474,0,-28.51701542216214,5.289665208044628,42.22277088656678,1.6448326040223138,0,0,0.025357976091313142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6518.702250940159,2011,2012,1.6048690923884967,267835.75,0,-119.75371252322199,1.3951309076115033,42.33823905708832,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2009,1.0,267835.75,0,-76.19639688784059,6.713206883282618,39.48758572348412,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6025.803818723513,2010,2010,2.0,2000000.0,0,-122.4194155,3.199215274894053,37.7749295,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2009,2.7804300052723487,1000000.0,0,-122.49641013392119,5.329354992091477,39.03831324874943,1.8902150026361744,0,0,0.6259514581835403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5783.184680023649,2007,2010,2.28740959646558,1343087.873085716,1,-35.27555414695901,2.71259040353442,47.56052120693071,1.7125904035344202,0,0,0.24976222332318793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6124.844474468007,2009,2012,1.0,1331610.7006121923,0,25.214772522547243,4.471143951024612,49.75063958217506,1.0,0,0,0.26256631368869005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5800.663885102152,2006,2009,2.05809195208035,3400000.0,0,-97.42884210506402,5.0,30.77165559605089,1.0580919520803498,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2009,2010,1.0,267835.75,0,-74.34845271947678,5.223024424642553,40.52121293094177,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5912.150338011205,2009,2011,2.484138097287672,3400000.0,0,-122.4151173386266,6.968276194575344,37.700418871047944,1.4841380972876719,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5974.380553788713,2009,2010,2.0,545183.3318188965,0,-86.93768271963826,4.535185353455943,42.55740780942614,1.2675926767279715,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6389.606553679218,2011,2012,1.0,267835.75,0,-76.64536473941232,7.848361580195361,39.79751214653823,1.8354802257421943,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2009,3.0,2000000.0,0,-71.45093629181662,6.014693388654954,41.80766160375785,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
